id,id soseda
1101252,110196
1101252,1101008
1101252,1101511
110504,110505
110504,1102437
110504,110554
3903134,3903135
3903134,3903136
3903134,3902935
101250,102490
101250,103353
101250,101783
101250,101249
570984,570983
1101747,1101745
1101747,1102892
1101747,1101746
1101747,1101748
1101747,1101749
1101747,1102878
2602909,2602910
2602909,2602908
2602909,260845
301864,302736
301864,301865
301864,301915
10106,10711
10106,1094
10106,10712
10106,10100
10106,1046
10106,10292
10106,10378
10106,101639
10106,101612
10106,1099
10106,101388
10106,10139
10106,101539
250877,2503340
250877,250878
250877,250876
250877,250881
250877,250879
250877,2502277
5702226,5702706
5702226,5702227
5702226,5702225
260891,2602915
260891,2602907
250174,2501963
250174,250355
250174,2501962
1101439,11052
1101439,110431
1101439,11091
1101439,110278
1101439,110236
1101439,110542
1101439,110805
1101439,1102784
1101439,1102719
1101439,11092
101591,10411
101591,101592
101591,101593
101591,101772
101591,101594
101591,101590
101591,10413
1102700,110673
1102700,1102955
1102700,1102699
1102700,1102702
1102700,1102707
502479,502729
502479,50494
502479,501490
502479,501491
502479,501493
502479,5075
502479,503710
502479,50299
10413,10412
10413,10411
10413,101591
1102350,1102354
1102350,1102321
13803942,13803943
13803942,13803947
101342,101282
101342,10429
101342,101053
101342,101629
101342,101634
40574,40915
40574,40916
2903127,2903126
1101655,1101653
1101655,1101654
1101655,1101656
16203071,16203075
10385,10383
10385,10171
10385,10455
10385,10456
10385,10453
10385,101546
10385,10713
10385,10172
10385,10279
10385,10714
10385,101545
10385,10452
10385,101538
10385,101543
10385,101541
10385,101542
10385,101540
10385,10384
10385,10175
10385,10173
2601221,260799
2601221,260798
2502585,2502586
101270,102763
101270,103102
101270,103103
301147,301146
301147,303159
301147,301148
301147,301149
3901083,3902845
40915,40574
40915,40916
10258,10216
10258,10647
10258,101121
10258,101349
10258,10257
10258,101347
10258,101052
10258,10423
10258,10164
10258,109
10258,101348
10258,10165
10258,101623
10258,1033
16302963,16302962
16302963,16302965
16302963,16302964
2504001,2504002
2504001,2504004
2504001,2504005
2504001,2502431
2504001,2504003
2601743,2603129
2601743,260559
16303364,13803934
16303364,16303363
16303364,16301637
16303364,13803935
301452,30193
301452,303987
301452,30445
2602495,2601183
2602495,2602496
2602495,260813
2602495,2602494
1101272,1101273
1101272,1102697
5802243,5802239
5802243,5802242
5802243,5802245
10464,102185
10464,101898
10464,10311
10464,101899
10464,10587
10464,10463
10464,101900
10464,101902
13803935,13803934
13803935,16303364
13803935,16303363
13803935,16301636
13803935,16301637
260809,260808
30528,30190
30528,302358
30528,301233
30528,30208
30528,3085
30528,30579
30528,30207
6303962,6303958
6303962,6303966
30482,30185
330925,330922
330925,330921
1103023,110582
1103023,110581
1103023,1101782
1103023,110586
1103023,1103160
1103023,110583
2702061,2702062
403468,403852
403468,403851
403468,40513
403468,403467
403468,402740
403468,40512
102775,103198
102775,102774
13803870,13803586
102325,210787
102325,302328
102325,2103268
102325,102326
10171,10455
10171,10456
10171,10453
10171,10713
10171,10172
10171,10714
10171,10454
10171,10385
10171,10452
10171,101538
10171,101543
10171,101542
10171,10384
10171,10173
300701,300702
300701,300699
300701,300703
300701,300700
300701,300704
108,10211
108,10340
108,103602
108,1010
108,1022
108,102003
108,103334
108,101382
108,101384
108,101385
108,103178
108,1019
108,101381
108,102
108,1043
108,101062
108,102248
108,107
108,105
2101969,2101967
2101969,2103229
5103288,5103286
2803635,2803634
2803635,2803636
2803635,2803788
2803635,2803637
210176,210177
210176,210439
502770,502781
502770,502771
16203401,16203380
16203401,16203410
2601714,2601715
2601714,2601716
2601714,2601713
2502244,2502246
2502244,250890
2502244,250889
2502244,2503525
2502244,2502241
2502244,2503524
2502244,2503523
16203682,16203683
2501192,2501191
2501192,2501193
5402746,5402747
310994,310992
310994,310989
3902181,3902180
3902181,3902178
1103977,1103978
250857,2503358
250857,2503239
102372,103101
102372,102375
2601128,2601129
2603115,2602941
10825,10826
10825,101394
10825,102157
10825,102154
103563,103564
103563,103570
103563,103485
1102809,1103261
1102809,1103255
1102809,1102802
1102809,1103256
1102809,1103174
1102809,1103259
1102809,1101810
10219,10340
10219,101097
10219,101380
10219,10218
10219,10220
2101586,2101310
2101586,2101308
2101586,210608
2101586,210147
2101586,210481
16203047,16201483
260798,2601221
260798,260799
260798,260802
2803789,2803790
2803789,2803799
101374,101040
101374,1035
101374,102848
101374,101036
101374,103139
10425,10424
10425,10996
1102366,110543
1102366,1102367
1102366,1102319
1102366,1102376
2701319,2701317
2701319,2701318
3902178,3902181
3902178,3902180
3902178,3903317
5702705,5702706
5702705,5702694
5702705,5702693
5702705,5702696
5702705,5702695
3902528,3902529
3902528,3902527
3902528,3902526
2101640,2101720
2101640,210824
2602657,260844
2503910,2503908
2503910,250875
403096,40754
403096,40753
1103432,110582
1103432,110581
1103432,110309
1103432,1102815
1103432,11053
1103432,110586
103575,10658
103575,10659
103575,103585
103575,103580
2602342,2602622
2602342,2601729
2602342,2601673
110359,110223
110359,110343
110359,110466
110359,1101620
110359,1102099
110359,1102097
110359,1103174
110359,110239
110359,110344
10833,10832
10833,102787
10833,102785
5702210,5703153
5702210,5702211
5702210,5702208
5702210,5702207
2701122,2702811
2701122,270648
2504017,2501117
302287,30976
302287,30594
302287,30598
302287,304025
302287,30597
302287,30593
3901095,3903162
3901095,3901094
3901095,3902410
3901095,3901093
3901095,3901843
101266,10272
101266,10270
101266,10269
101266,101329
101266,10271
101266,103821
101266,102440
101266,101267
5701312,5701311
5701312,5701313
301501,301817
301501,301500
40515,40518
40515,40517
40515,40516
110498,1102484
110498,1101407
110498,110152
110498,1101415
110498,1101414
110498,110382
110498,110381
101773,101592
101773,101593
101773,101772
403612,402298
403612,403616
403612,403506
1103259,1103261
1103259,1103255
1103259,1102802
1103259,1103256
1103259,1101620
1103259,1103254
1103259,1102809
1103259,1103174
1101264,1101265
1101264,1101177
1101264,110459
1101264,110395
1101264,1102454
1101264,1101551
1101264,110460
1101264,1102464
3901580,3901078
3901580,3902806
3901580,3901079
3901580,3901077
3901580,3901581
13803759,13803760
13803759,13803757
13803759,13803761
13803759,13803758
16203440,16203448
302638,302639
302638,303089
302638,303258
16303372,16303559
5801029,5801031
5801029,5801030
5801029,5801028
16203010,16203011
16203010,16203014
3901353,3902204
3901353,3901354
3901353,3902282
2502655,2502656
13803866,13803867
13803866,13803865
2703236,2703247
2703236,2703223
102763,103196
102763,103193
102763,103195
102763,101787
102763,101270
1101008,110252
1101008,110196
1101008,1101511
1101008,1101007
1101008,1101252
1101008,110348
1103672,1103567
1103672,1102377
1103222,110525
1103222,1101263
1103222,1101214
1103222,110526
1103222,110314
1103222,1103221
1102126,1102127
2602944,2602912
3901847,3901861
3901847,3901835
3901847,3901834
11074,110223
11074,1102834
11074,1101061
11074,110343
11074,11072
11074,1101585
11074,1102099
11074,11071
11074,110239
11074,1102994
30379,30380
30379,302711
30379,30695
30379,30696
30379,30708
5903862,5903861
5903862,5903863
280626,280621
280626,280627
3903315,3902065
3903315,3903312
3903315,3903308
3903315,3903307
3903315,3903310
2601954,2601222
2601954,2601952
5902265,5902266
5902265,5902268
5902265,5902264
5902265,5902262
260864,2602486
250882,2502270
10327,10326
10327,101372
10327,101601
10327,10448
10327,101371
1102464,1101265
1102464,110377
1102464,1101177
1102464,1102644
1102464,110459
1102464,110395
1102464,1102454
1102464,1101551
1102464,1101264
1102464,110460
50493,50765
270649,2702813
270649,2703063
270649,2703002
270649,2701120
270649,2702811
270649,2702812
270649,2701314
270649,270648
270649,270653
250355,250763
250355,2501962
250355,250174
1101248,1102609
1101248,1101247
1101248,1102472
1101248,1102517
501561,50595
501561,50118
501561,50596
2804037,2804036
2804037,2804038
2804037,2804035
2602505,2603262
2602505,2603926
303510,302874
303510,303511
303510,303512
30284,30183
30284,3042
30284,3016
30284,3025
30284,3031
30284,30225
30284,302559
30284,30370
30284,301723
2602913,2602912
10262,10272
10262,10270
10262,10224
10262,10261
10262,101329
10262,10273
10262,10240
10262,10465
10262,10996
10262,102440
10262,10386
10262,10426
10262,101326
40755,40753
5701017,5701016
110322,110236
110322,11071
110322,110805
110322,1102719
2102851,2102859
2102851,2102885
2102851,2103237
2102851,2102850
2102851,2102852
1101927,1103252
1101927,110525
1101927,1101214
1101927,110526
1101927,110283
1101927,1103264
1101927,1101926
2701362,2701350
2701362,2701363
2701362,2701352
5902232,5902233
6303958,6303962
6303958,6303966
403517,402387
403517,403516
403517,403494
16302109,16303482
1102921,1102918
1102921,1101502
1102921,1102920
1102921,1103615
1102921,1102919
1102921,1102922
110508,110346
110508,1103342
110508,110251
110508,110509
110508,110347
110508,1101245
110508,110149
2502116,2502115
13803763,13803762
13803763,13803859
13803763,13803764
2503707,250788
1102472,1101247
1102472,1101248
1102472,1101910
1102472,1102517
1102472,1101232
40893,40892
40893,403853
40893,403649
40893,40841
40893,403650
2901004,2901006
2901004,2903120
2901004,2903123
2901004,2901003
2901004,2901002
5702857,5702856
5702857,5702849
5702857,5702860
13803626,13803872
13803626,13803595
30338,30319
30338,30447
30338,301068
30338,302735
30338,30320
30338,30446
30338,30317
30338,30352
30338,3073
30338,30316
3903138,3903135
3903138,3903136
50313,502146
50313,502533
50313,50312
1101931,110614
102309,101625
102309,102984
102309,104041
102309,104023
102309,102988
102309,102986
2601153,2601152
2601153,2601154
5903823,5903822
5903823,5903824
3902953,3902956
3902953,3903004
3902953,3902952
3902953,3901355
3902953,3903000
3902953,3902991
3902953,3902035
3902953,3902951
2102514,2102513
30154,30289
30154,302303
30154,301261
30154,30371
30154,30408
30154,30357
30154,301579
1101177,110395
1101177,1102454
1101177,1101247
1101177,1101264
1101177,1101231
1101177,1102464
2901792,2901794
2901792,2901791
2901792,2901795
2901792,2901001
101899,101898
101899,10587
101899,10463
101899,101900
101899,10588
101899,101902
101899,10589
101899,10464
402740,403852
402740,403851
402740,40513
402740,402741
402740,403468
402740,403183
402740,40512
403852,403851
403852,403850
403852,40513
403852,402740
403852,403468
403852,403183
403852,40512
10448,101372
10448,10327
10448,101601
10448,10449
10448,102680
10448,10153
10448,101371
10448,101888
2601692,2601683
2601692,2601691
2601692,2601690
102562,102932
102562,101517
1101659,1101657
1101659,1101918
1101659,110365
1101659,1101658
30380,30304
30380,302711
30380,30696
30380,30708
30380,30306
30380,30379
30380,302118
30380,301345
30380,30305
30380,30697
30380,30438
5802238,5802239
5802238,5802242
30695,302711
30695,30696
30695,30379
30695,30616
3901851,3902792
3901851,3901860
3901851,3901845
3901851,3901849
3901851,3901850
16301637,13803934
16301637,16303364
16301637,16303363
16301637,16301636
16301637,13803935
1102130,1103342
1102130,1103251
1102130,1102093
280630,280640
110363,1101780
110363,11091
110363,110278
110363,110542
110363,1101782
110363,1101781
110363,110277
110363,1101779
110363,11092
110363,11078
110363,110692
110363,11088
3902007,3902004
5702695,5702694
5702695,5702692
5702695,5702693
5702695,5702705
5702695,5702696
2503029,250795
2503029,250794
2503029,250796
30103,30390
30103,3098
30103,30318
30103,301525
403556,403849
403556,403848
403556,403555
50123,501712
102139,102439
102139,102138
102990,1048
102990,10610
102990,1094
102990,10203
102990,1017
102990,103
102990,10253
102990,1026
102990,101
102990,1023
102990,10321
102990,101383
2903120,2903123
2903120,2901003
2903120,2903191
2903120,2901004
2903120,2901002
2903120,2903119
110554,110505
110554,1102437
110554,110504
30364,30477
2601226,2601227
2601226,2601225
2601226,2601228
10228,1102734
10228,103151
110692,1101780
110692,110278
110692,110542
110692,110363
110692,1101782
110692,1101781
110692,110277
110692,110586
110692,1101779
110692,11078
110692,11088
110368,110367
110368,1101911
110368,110369
302598,30350
302598,302597
302598,30349
302598,30906
16303482,16302109
10101,10711
10101,10712
10101,10259
10101,101624
10101,10323
10101,101547
10101,10260
10101,10246
10101,10243
10101,10247
10101,102931
5702221,5702219
5702221,5702220
1102707,1102700
1102707,1102702
1101828,1103610
1101828,1101921
1101828,1103605
1101828,1101922
1101828,1103607
1101828,1101448
1103815,1103266
1103815,1103411
3902519,3902520
13803945,13803934
13803945,13803946
10414,10415
10414,101330
10414,10416
3903308,3903312
3903308,3903307
3903308,3903310
3903308,3903315
2502263,2502261
2503921,2503918
2503921,2503920
2503921,2503919
1102880,1103216
1102880,1103714
1102880,1103700
260654,2603054
260654,2603055
2601764,2601765
2601764,2601763
2601764,2601766
16203021,1620745
16203021,1620743
10290,2103062
10290,10434
10290,10204
10290,101482
10290,10435
10290,101484
10290,10205
10290,10436
10290,10437
10290,102518
10290,101486
2802111,2802110
2802111,2803923
2802111,2803922
2103027,210441
3903133,3902936
3903133,3902074
3903133,3902073
570983,570980
570983,570982
570983,570981
570983,570984
13803857,13803645
13803857,13803854
13803857,13803856
10506,101788
10506,1027
10506,10995
2601158,2601159
2601158,260778
10156,10590
10156,10140
10156,10221
10156,10280
10156,10157
10156,10243
10156,10255
10156,10713
10156,101626
10156,10279
10156,101627
10156,101684
10156,101538
10156,101628
101484,10434
101484,101475
101484,10204
101484,101482
101484,10435
101484,10205
101484,10436
101484,10437
101484,102518
101484,10290
101484,101486
2901799,2901798
10286,103086
10286,10224
10286,10240
10286,101050
10286,101622
10286,101327
10286,10386
10286,1090
10286,101326
10286,101051
3003747,3003730
3003747,3003752
3003747,3003794
3003747,3003738
280945,2803316
280945,280946
6801304,6801292
6801304,6801293
6801304,6801309
6801304,6801305
6801304,6801296
6801304,6801294
6801304,6801297
6801304,6801298
6403811,6403810
6403811,6403812
1102896,110740
1102896,1102897
1102896,1102892
1102896,110741
1102896,1102878
101241,101242
101241,101240
101241,101174
101241,101243
403770,403769
2802107,2803634
2802107,2802106
2802107,280940
2802107,280939
2802107,280941
2802107,2803637
2501662,2502155
2501662,2503030
10269,10272
10269,10270
10269,10206
10269,101266
10269,10271
10269,102440
10269,101267
101538,10590
101538,10171
101538,10133
101538,10455
101538,10221
101538,10280
101538,10151
101538,10456
101538,10156
101538,10157
101538,10713
101538,10457
101538,10279
101538,10714
101538,10454
101538,10385
101538,101684
101538,10384
5902686,5902684
10140,101547
10140,10156
10140,10255
10140,101989
10140,10254
10140,101628
10455,10590
10455,10171
10455,10133
10455,10221
10455,10280
10455,10151
10455,10456
10455,10713
10455,10279
10455,10714
10455,10454
10455,10385
10455,101538
10455,10384
3902108,3902120
3902108,3902105
330914,330913
30237,30470
30237,30189
30237,30170
30237,30169
30237,30168
30237,302384
30237,301488
210147,2101310
210147,2101308
210147,210608
210147,2101803
210147,2101960
210147,2101586
210147,210481
210147,2101472
1101214,110354
1101214,110525
1101214,1101263
1101214,110526
1101214,1103222
1101214,1101926
1101214,1101927
1101214,110314
1101214,1103221
110542,11052
110542,110431
110542,11091
110542,110278
110542,110236
110542,110363
110542,110805
110542,1101439
110542,110277
110542,11092
110542,11078
110542,110692
110542,11088
301064,30390
301064,3098
301064,3016
301064,3025
301064,3031
301064,302559
102986,101625
102986,10163
102986,102309
102986,101054
102986,10417
102986,102984
102986,102988
102986,101055
1102438,1101917
1102438,1101259
1102438,1101258
1102438,1101257
1102438,1101938
3902276,3902281
3902276,3902279
3902276,3902278
3902276,3902280
3902276,3901854
16003212,16003211
16003212,16003215
10394,102439
10394,103297
10394,103299
30372,30947
30372,30169
30372,30168
30372,301261
30372,30371
2101688,2101935
101996,101440
103102,103103
103102,101270
2803192,2803194
2803192,2803200
2502330,2503919
250889,2502244
250889,2503092
250889,250890
250889,2503525
250889,2503524
250889,2503523
250889,250888
10402,10211
10402,101097
10402,1022
10402,10468
10402,101385
10402,101381
10402,10332
10402,101062
10402,10220
3028,30390
3028,30618
3028,30389
3028,30183
3028,3042
3028,3016
3028,301525
3028,30387
3028,30225
3028,3050
3028,30336
3028,301323
3028,30388
3028,301289
3028,3049
3028,30391
3028,30666
16303396,16301635
16303396,16303367
16303396,16303404
110885,110884
5702866,5702890
5702866,5702867
403619,403155
403619,403618
2602488,2602489
1103252,1103265
1103252,1103264
1103252,110298
1103252,110300
1103252,1101927
101282,103954
101282,101042
101282,101342
101282,101629
101282,101529
101282,101041
101282,101283
101282,101634
101328,10723
101328,10224
101328,10996
101328,101327
101328,10386
101328,101326
102154,10826
102154,101394
102154,102157
102154,101406
102154,10825
102154,101393
10750,101393
3901358,3903004
3901358,3901355
3901358,3901356
3901358,3902035
3901358,3901360
3901358,3901357
3901358,3901359
13803181,13803182
403530,403529
403530,403531
403530,403973
103196,102786
103196,103193
103196,102763
103196,103195
103196,101787
103196,103197
101902,101898
101902,102948
101902,101899
101902,10463
101902,101900
101902,10588
101902,10589
101902,10464
13803928,13803872
13803928,13803969
2102899,2103232
2102899,2101720
2102899,210824
2601477,2601478
13803882,13803877
13803882,13803878
260814,260815
260814,260816
260814,260813
102787,102786
102787,10832
102787,10833
102787,102785
3802616,3802614
2601162,2601163
2803940,2803939
2803940,2803941
2501137,2502508
1081,1076
1081,10263
1081,1084
1081,10339
1081,1082
1081,101124
1081,10531
1081,10641
1081,10291
30470,30189
30470,30170
30470,30169
30470,30237
30470,30168
30470,302384
30470,301488
11053,110582
11053,1103432
11053,1102564
11053,110480
11053,110309
11053,1102815
11053,110586
11053,110376
11053,1101552
11053,110381
5702831,5702825
1102802,1101118
1102802,1103256
1102802,1102809
1102802,1103259
1102802,1101978
110581,110582
110581,1103432
110581,1103023
110581,110586
110581,110583
501454,50334
501454,501489
501454,50771
13803640,13803638
13803640,13803641
13803640,13803643
3901860,3901895
3901860,3901851
3901860,3901894
3901860,3901845
2503331,2503329
2503331,2503330
50119,50226
50119,501110
50119,501661
50119,50782
50119,501611
5103295,5103296
2502170,2502171
102800,103474
102800,1035
102800,10668
102800,103478
3902523,3902521
3902523,3902017
3902523,3902522
3902523,3902524
3902523,3902018
10584,1087
10584,10373
10584,10732
10584,10731
10584,103520
10584,10158
10584,101755
2601420,2601418
2601420,2601422
2601420,2601423
2601420,2601419
2601420,2601421
310989,310992
310989,310994
310989,310993
1102697,1101272
1102697,1101273
1102697,1102853
1102697,1102698
101406,102157
101406,102154
101406,101393
101056,104
101056,1093
101056,103289
13803586,13803870
260510,260511
260510,260529
260510,2601229
101543,10383
101543,10171
101543,1014
101543,101544
101543,10456
101543,10453
101543,1046
101543,101546
101543,10713
101543,10172
101543,101639
101543,10714
101543,101545
101543,10385
101543,102072
101543,101539
101543,101541
101543,101542
101543,101540
101543,10384
101543,10175
101543,10173
5903845,5903844
5903845,5903846
5903845,5903457
1103069,1103067
3902935,3903135
3902935,3902937
3902935,3903134
1102382,110560
2702928,2702929
2702928,2702927
10204,2103062
10204,10434
10204,10435
10204,101484
10204,10205
10204,10436
10204,10437
10204,102518
10204,10290
10204,2102575
103,1048
103,10610
103,1094
103,10203
103,1017
103,102990
103,1026
103,101612
103,101
103,10105
103,1023
103,101383
13803656,13803655
13803656,13803654
6102327,6103409
250763,250762
250763,250355
250763,2503065
302222,301648
302222,302385
10341,102123
10711,10383
10711,10712
10711,10259
10711,101624
10711,10106
10711,10323
10711,10260
10711,10101
10711,10292
10711,10243
10711,10378
10711,101639
10711,101539
5901881,5901886
5901881,5901892
5901881,5901882
5901881,5901890
5901881,5901883
5901881,5901875
5901881,5901874
101040,101374
101040,101037
110201,110395
110201,1101007
110201,110202
110201,110200
30124,30121
30124,302987
30124,30125
30124,30120
2103230,2101710
13803969,13803872
13803969,13803928
2601436,2601435
2601436,2601198
50226,501110
50226,501661
50226,50782
50226,50119
101105,101102
101105,102649
101105,101103
101105,101106
101105,101100
101105,101104
101105,101099
101105,101107
110344,110343
110344,110466
110344,1102099
110344,1102097
110344,1101778
110344,110293
110344,110359
103568,10211
103568,1022
103568,101381
103568,101062
103568,102248
2101935,2101688
3901088,3901082
3901088,3902602
3901088,3901832
3901088,3901090
3901088,3901862
3901088,3901848
3901088,3901089
102457,102469
102457,102576
102457,102452
102457,101254
102457,101255
102457,102442
102457,102453
102457,1102619
102457,102468
302760,302762
10253,10610
10253,1094
10253,102990
10253,10256
10253,1026
10253,10138
10253,1083
10253,1023
10253,10397
10253,1099
10253,101388
10253,10139
10253,101383
302625,1103105
302625,1102459
302625,1102478
302625,1101415
302625,301449
302625,1101414
302625,1101552
10746,10748
10746,10747
10746,10749
10746,102998
10746,102999
210829,210830
210829,2101975
2503720,2503728
2503720,2503718
1102906,16202901
2602534,260751
6801294,6801303
6801294,6801302
6801294,6801304
6801294,6801295
6801294,6801292
6801294,6801293
6801294,6801305
6801294,6801296
6801294,6801301
6801294,6801297
6801294,6801298
260802,260799
260802,260798
2103267,2102858
2103267,2101697
1101150,11052
1101150,1101145
1101150,110195
1101150,1103051
1101150,110194
30489,301235
30489,301234
30489,301236
30489,301237
30489,30488
2702590,2702591
2702590,2702589
5903804,5903803
5903804,5903805
5903804,5903806
280640,280630
303258,302638
303258,302628
50334,501489
50334,501454
1102793,110252
3902077,3902275
3902077,3901832
3902077,3902675
3902077,3902083
3902077,3901090
3902077,3901831
3902077,3902080
3902077,3901862
3902077,3901848
280637,280636
280637,280635
301642,301641
301642,30129
301642,30130
301642,30131
301642,30930
301642,30716
301642,30539
101060,10155
101060,101814
101060,101815
101060,101812
101060,103333
101060,10682
2601945,2601946
110671,110670
110671,110665
110671,110672
5702692,5702694
5702692,5702693
5702692,5702689
5702692,5702695
5702692,5702690
2803864,2803776
10418,10374
10418,10410
10418,10330
10418,10150
10418,101054
10418,10329
10418,10417
10418,101595
10418,101055
2601416,260500
2601416,260501
2601416,260730
2601416,260502
2601416,260503
2102378,2102997
101349,10216
101349,10647
101349,101121
101349,10257
101349,101347
101349,101052
101349,10423
101349,10164
101349,109
101349,101348
101349,10165
101349,101623
101349,1033
101349,10258
30387,30618
30387,30389
30387,3042
30387,30167
30387,301525
30387,30225
30387,3050
30387,30336
30387,301323
30387,30433
30387,3028
30387,30388
30387,301289
30387,3049
30387,30391
30387,30666
1102971,1102974
1102971,11097
1102971,1102972
1102971,1102973
2603702,2603352
2603352,2602583
2603352,2601774
2603352,2603702
10731,10373
10731,10732
10731,10158
10731,10584
10731,101755
10731,10437
10731,101928
10731,101486
10224,10286
10224,10272
10224,101328
10224,10261
10224,101329
10224,10273
10224,10240
10224,10465
10224,10996
10224,10262
10224,102440
10224,101327
10224,10386
10224,10426
10224,101326
13803676,16303398
13803676,16303675
1102834,1101061
1102834,11072
1102834,1101585
1102834,110239
1102834,11074
5903824,5903823
2102513,2102514
3902954,3902949
30446,30318
30446,30319
30446,30447
30446,301068
30446,30317
30446,30338
30446,3073
30446,30316
1102619,1101265
1102619,1102609
1102619,1102644
1102619,1102484
1102619,102576
1102619,1102454
1102619,1101247
1102619,102452
1102619,1101407
1102619,101255
1102619,102453
1102619,102457
2601154,2601153
2601154,2601152
3902057,3902547
502560,50494
502560,50491
502560,50264
502560,501489
30850,302414
403506,402298
403506,403613
403506,403616
403506,403507
403506,403750
403506,403749
403506,403612
403506,403611
110276,1103271
110276,1103273
110276,110275
110276,1102437
110276,110360
110276,1101262
110276,1101519
110276,1103272
2501947,2501948
2501947,250214
101037,1013
101037,101040
101037,1012
101037,101039
101037,101373
2901795,2901794
2901795,2901791
2901795,2901790
2901795,2901792
2503350,250880
2503350,2503428
2503350,2503347
2503350,2502316
2503350,2502320
2503350,2503335
2601768,2601769
2601768,2601767
2601768,2601770
6303733,6303737
13803764,13803762
13803764,13803763
13803764,13803859
1101259,1101258
1101259,1101257
1101259,1102438
5703257,5703153
5703257,5702208
5703257,5703282
1103264,1103252
1103264,110525
1103264,110526
1103264,110283
1103264,110298
1103264,110297
1103264,110300
1103264,1101927
103289,101056
30295,302634
30295,302635
30295,302636
30295,30370
2901003,2903120
2901003,2903191
2901003,2901004
2901003,2901002
2603240,2601215
2603240,2601216
40894,403497
40894,40842
16203538,16203537
16203538,16203536
2703122,2703124
2703122,2701322
10273,10272
10273,10270
10273,10224
10273,10261
10273,101329
10273,10240
10273,10465
10273,10996
10273,10262
10273,102440
10273,10386
10273,10426
10273,101326
6403688,6403691
6403688,6403693
6403688,6403694
6403688,6403687
2501117,2502620
2501117,2504017
6203781,6203809
102318,10340
102318,102003
102318,101096
102318,101382
102318,101384
102318,1043
3902942,3902938
5701010,5701011
5701010,5701009
3073,30179
3073,302512
3073,30319
3073,30447
3073,302201
3073,301068
3073,30446
3073,30317
3073,30338
3073,30316
101888,101372
101888,101601
101888,10449
101888,101887
101888,102680
101888,10153
101888,102102
101888,10698
101888,10448
1103272,1103271
1103272,1103273
1103272,110505
1103272,1102437
1103272,1101519
1103272,110276
110149,110346
110149,1103342
110149,110251
110149,110443
110149,110509
110149,110508
50494,502729
50494,502479
50494,501493
50494,50264
50494,503710
50494,50299
50494,502560
2503653,250852
2503653,250853
102932,10580
102932,102562
131301,10414
101099,102649
101099,101103
101099,102185
101099,101098
101099,101106
101099,101105
101099,101100
101099,101104
101099,10310
101099,101107
280621,280627
280621,280625
280621,280622
280621,280626
302582,30274
302582,30499
302582,30134
302582,30356
302582,30245
302582,30467
302582,30337
302582,30244
302582,3085
302582,302581
3902016,3902014
3902016,3902017
3902016,3902012
3902016,3902013
3902016,3902015
2803937,2803938
2501455,2501963
260863,2603228
260863,260862
1019,10216
1019,103602
1019,1010
1019,101121
1019,10206
1019,10257
1019,103334
1019,101382
1019,103178
1019,102
1019,101348
1019,102248
1019,108
1019,107
1019,105
16202807,16303435
16202807,16303434
3903312,3903308
3903312,3903307
3903312,3903310
3903312,3903315
5902262,5902264
5902262,5902265
2601683,2601690
2601683,2601692
2601729,2601223
2601729,2601224
2601729,2602342
3901905,3902001
3901905,3902009
3901905,3902096
3901905,3901366
3901905,3901903
3901905,3902531
3901905,3902095
301068,301063
301068,30179
301068,302512
301068,30447
301068,302201
301068,302735
301068,30446
301068,302639
301068,30317
301068,30338
301068,3073
30391,30618
30391,30389
30391,3096
30391,30167
30391,3095
30391,301525
30391,30387
30391,3050
30391,301323
30391,30433
30391,30166
30391,30248
30391,3028
30391,30388
30391,3049
2602555,2602554
2602555,2601478
301438,301288
301438,302303
301438,301995
301438,30320
301438,303447
102820,101043
102820,103954
102820,103111
102820,101042
102820,101283
102436,10345
102436,101811
102436,103297
102436,103299
102436,10308
10662,10655
10662,10822
10232,10234
10232,101331
10232,10421
2702836,2702835
2702836,2702838
30169,30470
30169,30170
30169,30947
30169,30237
30169,30168
30169,30372
30169,30371
30169,301488
3901354,3902204
3901354,3901353
3901354,3902203
30539,301641
30539,301642
30539,302926
30539,30131
30539,303349
30539,30931
403496,403499
403496,403750
403496,403749
403496,403498
403183,403852
403183,403851
403183,402741
403183,402740
403183,40512
110309,110582
110309,1103432
110309,1102563
110309,1102564
110309,110480
110309,1102815
110309,11053
110309,110586
110309,1101552
110309,110381
2502717,2502718
110759,1103204
2501091,2503400
2501091,2503397
2501091,2503399
2501091,2503532
2501091,2501453
2103292,2103108
2103292,2102117
5703282,5703257
5703282,5702208
2102600,210217
2102600,2102599
2102600,2101943
2102600,2102601
2102600,210209
30305,30304
30305,30380
30305,302711
30305,30324
30305,30199
30305,301531
30305,30358
30305,301392
30305,30696
30305,30306
30305,301345
30305,30697
30305,30438
30305,30288
30305,301578
403750,403499
403750,403613
403750,403507
403750,403749
403750,403496
403750,403506
502389,502391
502389,502390
502223,503406
502223,503413
16203017,16203015
2601752,4802462
16303375,16303445
16303375,16303490
40841,40892
40841,403853
40841,403649
40841,40893
40841,403534
40512,403852
40512,403851
40512,403850
40512,40513
40512,402740
40512,403468
40512,403183
1101263,110354
1101263,110525
1101263,1101214
1101263,1103222
1101263,1101926
310985,310987
310985,310986
310985,310988
10422,10328
10422,1035
10422,102848
10422,103137
10422,103139
1035,101374
1035,10328
1035,10422
1035,102800
1035,102848
1035,101036
1035,103139
10588,10684
10588,102948
10588,101899
10588,101109
10588,10463
10588,101900
10588,101902
10588,10589
10588,10687
10588,10686
103821,102830
103821,101266
103821,10710
